Name,Sector,Link,Website,About us
Linaks Microelectronics Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computer-peripherals/linaksmicroelectronics/LM,http://www.linaks.com,"Linaks Microelectronics Ltd is a leading manufacturer and exporter of professional grade single side and double side PCB.The company`s clientele includes ITI Limited,BARCO,Elymer Limited,HTL Limited,NCAB,C-DOT licencees,Bharat Electronics Limited,etc."
MRO-TEK Realty Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/mro-tekrealty/MRO,http://www.mro-tek.com,"Mro-Tek Ltd was set up with the initial focus on network computing with indigenously developed Line Drivers and Modems. The company today is a leader in the networking and last mile access segment..The company also engagged in the business of Solar Based Equipment & Project, Access and Networking Solutions."
PCS Industries Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/pcsindustries/PCS,http://www.pcstech.com,"PCS Technology is into providing Software Design and development services. PCS Tech has also started offering Telecom Network Services to Telecom service operators and Telecom technology providers (OEMs) in India. The services offered by the company include Enterprise content management solutions, Conferencing Solutions , Networking solutions, Healthcare solutions."
Scanpoint Geomatics RE Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computer-peripherals/scanpointgeomaticsre/SGR01,,
Swiss Military Consumer Goods Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computer-peripherals/swissmilitaryconsumergoods/N03,http://www.swissmilitaryshop.com,"Network Ltd is engaged in the business of Marketing, Selling , Distribution and Trading of Lifestyle Products, mainly available in European Countries, Commodities (Metal and Precious Metals ), and Finance Option Products besides having strategic investment in reputed corporate."
TVS Electronics Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/tvselectronics/TVS02,http://www.tvs-e.in,TVS Electronics Ltd was set up as an IT Peripherals manufacturer and has today transformed into a leading Transaction Automation IT Products & Solution provider.
Vintron Informatics Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computer-peripherals/vintroninformatics/VI08,https://www.vintroninformatic.com,Vintron Informatics Ltd is into the business of manufacturing and dealing in Personal Computers and computer peripherals (Mother board).
VXL Instruments Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/vxlinstruments/VXL,http://www.vxl.net,"VXL Instruments Ltd is into the business of manufacturing terminals and Thin Client products for nearly three decades.The company is a leading global vendor of thin client devices and terminals. Its world-class products are available for a variety of OS platforms such as Go Linux, Windows CE and Window XP-Embedded as well as computing environments like the desktop, wireless, Integrated and laptop..The company also in the business segment of Spares, Service Charges, Data Processing Units."
Zenith Computers Ltd.,Computer Peripherals,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/zenithcomputers/ZC,http://www.zenith-india.com,"Zenith Computers Ltd is engaged in the business of manufacture and sale of Personal computers, laptops, accessories and peripherals."
Adhbhut Infrastructure Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/adhbhutinfrastructure/AI71,http://www.adhbhutinfra.in,"Adhbhut Infrastructure Ltd purchase, acquire, take on lease or through any other lawful manner any land, buildings and structures and to develop the same and dispose of or maintain the same and build township, markets, commercial complex and all or related conveniences thereon and to equip the same or any part of other buildings, or any related amenities, etc. they are located in Delhi."
Advait Infratech Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/advaitinfratechlimited/AIL05,http://www.advaitinfra.com,
AJR Infra and Tolling Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/ajrinfratolling/GIP01,https://www.ajrinfra.in,"Gammon Infrastructure Projects Limited (`GIPL`) is an infrastructure project development company incorporated to participate in the development of infrastructure projects on a public private partnership (`PPP`) basis across sectors such as Roads & Expressways, Ports, HydroPower, Urban infrastructure, Airports, Special Economic Zones, Water and Wastewater management, Railways, Power Transmission lines, and Agricultural Infrastructure.GIPL is present in the following areas of Infrastructure development: Project Development,Project Advisory and Sector Specific Operations & Maintenance."
ARSS Infrastructure Projects Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/arssinfrastructureprojects/AIP,http://www.arssgroup.in,"ARSS Infrastructure Projects Ltd is engaged in construction activities in India.The company undertakes construction of railway infrastructure, roads, highways, bridges and irrigation projects. Their clients include Ministry of Railways, State Government of Orissa, Rail Vikas Nigam Limited, RITES Limited, IRCON International Limited, National Thermal Power Corporation, Hindustan Steel Corporation Limited, PWD - Orissa, IOCL, National Highway Authority of India, Vendata, Nalco, Jindal Steel & Power Limited, etc."
Ashoka Buildcon Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/ashokabuildcon/AB,http://www.ashokabuildcon.com,"Ashoka Buildcon Ltd is engaged in the business of civil construction.They build and operate roads and bridges in India on a build, operate and transfer (BOT) basis. They currently operate one of the highest numbers of toll-based BOT projects in India. They also engineer and design, procure the raw materials and equipment for and construct roads, bridges, distribution transformers, electricity substations, commercial buildings, industrial buildings and institutional buildings for third parties as well as perform maintenance for third parties, manufacture and sell ready-mix concrete (RMC), bitumen and pre-cast concrete poles and collect tolls on roads and bridges owned and constructed by third parties..The company also in the business activities of BOT, Sales of Goods, Construction and Contract Related Activity."
Atal Realtech Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/atalrealtech/ARL,http://www.atalrealtech.com,
Atlantaa Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/atlantaa/A9,http://www.atlantalimited.in,"Atlanta Ltd has a deep rooted presence in three of the country`s fastest growing segments mainly infrastructure development, mining and realty.Being a value-focused and asset-based company, Atlanta embarks on wealth-based projects across all lines of business with consistent revenue generation potential.The company has serviced some of the biggest players in the industry such as National Highway Authority of India (NHAI), Ministry of Road Transport and Highways, Public Works Department, Municipal Corporation of Greater Mumbai and Airports Authority of India, to name a few.The company is currently executing two toll-based BOT projects -- Mumbra Bypass (which is nearing completion) and Nagpur-Kondhali along with several other EPC projects."
Brahmaputra Infrastructure Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/brahmaputrainfrastructure/BI28,http://www.brahmaputragroup.com,"Brahmaputra Infrastructure Limited has established itself as service provider of builders developers..The company also in the business segment of Real Estate Division, Heavy Civil Construction Division."
C & C Constructions Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/ccconstructions/CCC01,http://www.candcinfrastructure.com,"C & C Constructions Limited operates as an infrastructure development company in India.The company engages in the construction of highways and airports; laying of optic fiber cables; and maintenance of telecom networks. Their services include construction of airfield pavements; state and national highways; city and rural roads; bridges and culverts; OFC backbone projects; runway lighting; sign posting and thermoplastic road/runway marking; highway safety systems; and operation and maintenance services.The projects undertaken by the compnay fall under the following sectors Roads & Highways projects,Water Sanitation and Sewerage projects,Power / Telecom Transmission Tower projects and Commercial Buildings Projects."
Consolidated Construction Consortium Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/consolidatedconstructionconsortium/CCC02,http://www.ccclindia.com,"Consolidated Construction Consortium Ltd offer the following services Construction,Engineering,Specialization,Project Management,Mechanical and Electrical Division,Consolidated Interiors Limited (CIL),Building Products Division,Information Technology Department (Yuga Soft),Software Designs Department (YugaDesign) and Glazing Solutions."
Conart Engineers Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/conartengineers/CE05,http://www.conartengineers.com,"Conart Engineers Ltd is one of the leading companies involved in detailed engineering, procurement and construction of industrial, commercial, residential and infrastructures. The company has undertaken construction for various industries like Pharmaceutical ,Chemical ,Petrochemical ,Textile ,Heavy Engineering and Manufacturing."
Coromandel Engineering Company Ltd.,Construction - Infrastructure,https://www.moneycontrol.com/india/stockpricequote/engineering/coromandelengineeringcompany/CEC,http://www.coromandelengg.com,"Coromandel Engineering Company Ltd is engaged in the construction business.The company`s first industrial major project was putting up a factory for Tube Investment and the next a plant for Ashok Leyland.They have also ventured into Real Estate development and have constructed many premium apartments in Chennai. The company has also constructed landmark commercial buildings in Bangalore like Unity Building, Hotel Holiday Inn and Windsor Manor ,which stand testimony to the company`s capabilities. They have also constructed many Industrial Buildings all over India."
